Year,Country,Econ_Index,Economic_Rank,Institutional_Index,Institutional_Rank,Quality_Of_Life_Index_FA,Quality_of_Life_Rank,Sustainability_Index_FA,Sustainability_Rank,Ease_of_Living_Index,Global_EoLI_Rank
1978,El Salvador,-0.94632,171,-0.65659,149,-1.18,176,-0.99264,172,-0.963,203
1978,Comoros,-0.98617,180,-0.60583,126,-1.278,187,-0.80393,155,-0.966,204
1978,Cambodia,-0.396483333,60,-0.57921,118,-1.69,223,-0.88345,167,-0.968,205
1978,Papua New Guinea,-0.79614,132,-0.57921,118,-1.411,197,-0.88345,167,-0.97,206
1978,Middle East & North Africa (excluding high income),-0.784346312,127,-0.57921,118,-1.424,199,-0.88345,167,-0.972,207
1978,"Congo, Rep.",-0.89876,157,-0.57921,118,-1.354,189,-0.88345,167,-0.976,208
1978,Myanmar,-0.836245,139,-0.57921,118,-1.413,198,-0.88345,167,-0.981,209
1978,Mongolia,-0.704022727,107,-0.73432,169,-1.406,196,-0.87036,165,-0.982,210
1978,Burundi,-0.537076667,86,-0.57921,118,-1.652,213,-0.88345,167,-0.99,211
1978,Burkina Faso,-0.540816961,87,-0.57921,118,-1.657,214,-0.88345,167,-0.992,212
1978,Iran,-0.462,70,-1.06613,185,-1.382,192,-0.84656,162,-0.993,213
1978,Middle East & North Africa (IDA & IBRD countries),-0.950027455,174,-0.57921,118,-1.369,190,-0.88345,167,-0.994,214
1978,Nepal,-0.879,151,0.00361,14,-1.67,217,-1.28874,192,-0.997,215
1978,Mali,-0.58374,96,-0.57921,118,-1.678,220,-0.88345,167,-1.011,216
1978,South Asia (IDA & IBRD),-0.87262,145,-0.57921,118,-1.492,202,-0.88345,167,-1.018,217
1978,Sierra Leone,-0.63256,101,-0.57921,118,-1.671,218,-0.88345,167,-1.02,218
1978,Uganda,-0.743331053,120,-0.57921,118,-1.603,206,-0.88345,167,-1.024,219
1978,Togo,-0.90888,161,-0.57921,118,-1.486,201,-0.88345,167,-1.025,220
1978,Maldives,-0.81154,136,-0.57921,118,-1.583,203,-0.88345,167,-1.034,221
1978,Madagascar,-0.807725588,134,-0.57921,118,-1.59,204,-0.88345,167,-1.036,222
1978,Niger,-0.672002857,105,-0.57921,118,-1.708,225,-0.88345,167,-1.043,223
1978,Somalia,-0.78976,128,-0.57921,118,-1.676,219,-0.88345,167,-1.061,224
1978,Malawi,-0.81154,136,-0.57921,118,-1.664,216,-0.88345,167,-1.063,225
1978,"Gambia, The",-0.87898,150,-0.57921,118,-1.634,210,-0.88345,167,-1.069,226
1978,Timor-Leste,-0.90888,161,-0.57921,118,-1.619,209,-0.88345,167,-1.071,227
1978,South Sudan,-0.87232,144,-0.57921,118,-1.684,222,-0.88345,167,-1.085,228
1978,Pre-demographic dividend,-0.90654,159,-0.57921,118,-1.664,216,-0.88345,167,-1.086,229
1978,Mozambique,-0.836245,139,-0.57921,118,-1.731,227,-0.88345,167,-1.092,230
1978,Chad,-0.94905,173,-0.57921,118,-1.67,217,-0.88345,167,-1.099,231
1978,Equatorial Guinea,-0.937558235,168,-0.57921,118,-1.683,221,-0.88345,167,-1.101,232
1978,"Congo, Dem. Rep.",-0.98617,180,-0.57921,118,-1.658,215,-0.88345,167,-1.104,233
1978,Tanzania,-0.893007619,154,-0.57921,118,-1.723,226,-0.88345,167,-1.104,233
1978,Angola,-0.90908,162,-0.57921,118,-1.89,230,-0.88345,167,-1.166,234
1978,Africa Eastern and Southern,-0.90908,162,-0.57921,118,-1.932,231,-0.88345,167,-1.181,235
1978,Africa Western and Central,-0.90908,162,-0.57921,118,-1.952,232,-0.88345,167,-1.188,236
1978,Afghanistan,-0.90908,162,-0.57921,118,-1.972,233,-0.88345,167,-1.195,237
1979,Netherlands,0.313,12,0.20692,5,1.014,1,1.44439,1,0.702,1
1979,Sweden,0.537,3,-0.01601,18,0.867,2,1.03285,2,0.589,2
1979,Iceland,0.084,28,0.20426,6,0.764,9,0.67234,6,0.44,3
1979,Denmark,0.397,9,-0.12188,27,0.824,4,0.26208,28,0.396,4
1979,Bermuda,0.294679118,16,-0.18593,41,0.758,10,0.41822,17,0.355,5
1979,France,-0.064,39,0.00304,15,0.741,12,0.6929,4,0.348,6
1979,Norway,0.294,17,-0.11916,25,0.679,19,0.39744,18,0.341,7
1979,Kuwait,0.542,2,0.01682,14,0.426,46,0.33846,24,0.34,8
1979,Switzerland,0.264,21,0.06759,12,0.632,20,0.21867,32,0.337,9
1979,United States,0.129,27,-0.14481,31,0.723,17,0.58208,7,0.336,10
1979,Puerto Rico,0.29017,20,-0.17282,36,0.726,16,0.34213,23,0.335,11
1979,Taiwan,0.458238095,4,-0.30473,72,0.739,13,0.18166,47,0.324,12
1979,Belgium,0.411,8,-0.32373,75,0.75,11,0.20085,37,0.314,13
1979,Germany,0.293,18,-0.18489,40,0.451,43,0.68261,5,0.287,14
1979,Qatar,0.246,23,-0.1538,33,0.377,50,0.78414,3,0.273,15
1979,Japan,-0.054,36,-0.09428,22,0.58,21,0.57787,8,0.253,16
1979,North America,-0.5318,82,0.02913,13,0.799,6,0.39496,19,0.213,17
1979,United Kingdom,-0.558,89,0.11707,9,0.705,18,0.46486,12,0.206,18
1979,Austria,0.017,32,-0.27414,68,0.542,24,0.44785,15,0.193,19
1979,OECD members,0.239008571,24,-0.25856,58,0.464,41,0.20756,34,0.189,20
1979,Spain,-0.481,72,0.29803,2,0.516,29,0.34261,22,0.186,21
1979,Israel,-0.556,88,-0.12749,29,0.818,5,0.45293,14,0.183,22
1979,Greece,-0.384,59,-0.10217,23,0.852,3,0.03422,72,0.182,23
1979,Slovenia,0.303090909,14,-0.20265,45,0.359,51,0.19794,40,0.18,24
1979,Hong Kong,-0.44,68,-0.1837,39,0.781,8,0.31611,25,0.165,25
1979,Canada,-0.434,66,-0.08672,20,0.732,15,0.24232,31,0.162,26
1979,Australia,-0.453,70,-0.33461,79,0.792,7,0.49425,11,0.154,27
1979,Cuba,-0.008068974,33,-0.16497,34,0.49,35,0.1422,53,0.15,28
1979,Slovakia,-0.098676471,47,-0.18336,38,0.542,24,0.15069,52,0.142,29
1979,Euro area,-0.077112941,43,-0.25196,56,0.555,23,0.18881,45,0.14,30
1979,New Zealand,-0.655,104,0.22666,3,0.573,22,0.19039,44,0.122,31
1979,United Arab Emirates,1.395,1,-0.73393,181,-0.091,98,-0.13785,97,0.113,32
1979,Czech Republic,-0.0575,38,-0.27173,67,0.447,44,0.24918,30,0.112,33
1979,Dominica,0.348475,10,-0.25921,59,0.226,66,0.01855,75,0.104,34
1979,Kosovo,0.42864,6,-0.26964,65,0.176,69,-0.1248,96,0.083,35
1979,Bahrain,0.255,22,-0.36299,86,0.285,60,-0.02054,81,0.07,36
1979,European Union,-0.293436471,52,-0.23097,49,0.482,38,0.19419,42,0.067,37
1979,Tajikistan,0.421218571,7,-0.36282,85,0.132,74,0.03973,71,0.067,37
1979,Poland,-0.231,50,-0.06896,19,0.438,45,-0.09976,91,0.063,38
1979,Singapore,-0.321,54,-0.12419,28,0.525,28,-0.06814,86,0.062,39
1979,Ireland,-0.63,103,0.14165,7,0.54,25,-0.07747,87,0.055,40
1979,Europe & Central Asia (IDA & IBRD countries),-0.072512941,41,-0.20481,46,0.234,65,0.25302,29,0.051,41
1979,Post-demographic dividend,-0.84961,145,-0.26799,64,0.733,14,0.4458,16,0.044,42
1979,Sint Maarten (Dutch part),-0.430760882,65,-0.24766,55,0.531,27,0.17066,51,0.042,43
1979,Barbados,-0.528067411,81,-0.10563,24,0.493,34,0.11333,57,0.031,44
1979,Gibraltar,-0.42085,64,-0.25402,57,0.457,42,0.19902,38,0.021,45
1979,Montenegro,-0.2765,51,-0.1462,32,0.378,49,-0.08951,88,0.013,46
1979,Russia,-0.367416667,58,0.11164,10,0.125,75,0.19376,43,0.009,47
1979,Croatia,0.019794872,31,-0.56462,133,0.299,59,0.18172,46,-0.004,48
1979,High income,-0.40842,62,-0.3023,71,0.391,48,0.20951,33,-0.009,49
1979,Hungary,-0.666,106,-0.1215,26,0.472,40,0.12978,55,-0.012,50
1979,Latvia,-0.067264706,40,-0.40352,97,0.321,58,-0.05662,84,-0.014,51
1979,Europe & Central Asia,-0.072512941,41,-0.43918,107,0.28,62,0.0672,64,-0.02,52
1979,Finland,-0.39,60,-0.43915,106,0.488,36,0.09969,59,-0.022,53
1979,Aruba,-0.583706857,95,-0.26204,60,0.451,43,0.2071,35,-0.023,54
1979,Italy,-0.664,105,-0.16893,35,0.483,37,0.09228,61,-0.025,55
1979,Channel Islands,-0.84827,144,-0.21077,48,0.514,30,0.36871,20,-0.03,56
1979,Lithuania,-0.098558824,46,-0.46148,112,0.352,52,-0.11438,94,-0.034,57
1979,Belarus,-0.585205882,96,0.21725,4,0.085,80,0.17257,50,-0.036,58
1979,Antigua and Barbuda,-0.403140286,61,-0.27077,66,0.345,53,0.07244,63,-0.037,59
1979,Brunei Darussalam,-0.596283628,100,0.1365,8,0.109,76,0.20313,36,-0.046,60
1979,Estonia,-0.036823529,34,-0.37364,91,0.138,72,0.0457,68,-0.047,61
1979,Luxembourg,-0.873315588,153,-0.24169,52,0.538,26,0.27763,27,-0.049,62
1979,"Korea, Dem. People's Rep.",0.42864,6,-0.36732,88,-0.085,96,-0.23406,113,-0.05,63
1979,British Virgin Islands,-0.501857843,75,0.10395,11,0.089,79,0.09985,58,-0.053,64
1979,Uruguay,-0.88,159,-0.3266,76,0.474,39,0.50252,9,-0.06,65
1979,Bulgaria,-0.536666667,85,-0.62096,150,0.502,31,0.29445,26,-0.07,66
1979,Malta,-0.746,116,-0.27577,69,0.495,33,0.02792,73,-0.078,67
1979,St. Martin (French part),-0.53517,84,-0.33992,80,0.322,57,0.0801,62,-0.094,68
1979,Caribbean small states,-0.340000294,56,-0.19851,44,0.046,83,0.04111,70,-0.112,69
1979,Guam,-0.42085,64,-0.36863,89,0.14,71,0.17488,48,-0.122,70
1979,Romania,-0.560815789,90,-0.38699,94,0.334,54,-0.06082,85,-0.129,71
1979,Portugal,-0.879,157,-0.64156,160,0.5,32,0.49714,10,-0.131,72
1979,Bosnia And Herzegovina,-0.502029412,76,-0.37386,92,0.165,70,0.17325,49,-0.135,73
1979,Argentina,-0.442,69,-0.09332,21,-0.037,90,0.04435,69,-0.14,74
1979,Belize,0.292693529,19,-0.48855,122,-0.163,104,-0.22465,111,-0.14,74
1979,Costa Rica,-0.767,123,-0.28616,70,0.329,55,0.02497,74,-0.144,75
1979,Cyprus,-0.962,170,-0.4379,105,0.391,48,0.453,13,-0.145,76
1979,St. Kitts and Nevis,-0.53517,84,-0.35087,83,0.137,73,0.13147,54,-0.154,77
1979,Grenada,-0.42085,64,-0.19821,43,-0.007,86,-0.01892,80,-0.16,78
1979,Panama,-0.755,118,-0.40472,98,0.327,56,0.05814,66,-0.167,79
1979,Georgia,-0.962,170,-0.53596,129,0.424,47,0.36421,21,-0.171,80
1979,North Macedonia,-0.534142857,83,-0.62567,152,0.255,64,0.19825,39,-0.171,80
1979,Serbia,-0.514529412,78,-0.13292,30,-0.041,91,-0.03271,82,-0.181,81
1979,"Bahamas, The",-0.516234,79,-0.48029,118,0.181,68,0.0067,77,-0.185,82
1979,Central Europe and the Baltics,-0.84459,142,-0.32256,74,0.214,67,0.19585,41,-0.188,83
1979,Libya,-0.085747648,44,-0.35808,84,-0.119,101,-0.29215,115,-0.196,84
1979,Trinidad and Tobago,-0.88394,160,-0.4187,100,0.273,63,0.09625,60,-0.216,85
1979,St. Vincent and the Grenadines,-0.52355,80,-0.24693,53,-0.017,88,-0.17441,103,-0.225,86
1979,Curacao,-0.905552051,166,-0.42949,102,0.281,61,0.00873,76,-0.234,87
1979,Mauritius,-0.854957143,148,-0.18094,37,0.04,84,0.05538,67,-0.237,88
1979,French Polynesia,-0.12332,49,-0.49621,124,-0.16,103,-0.21074,108,-0.242,89
1979,Armenia,-0.586257143,97,-0.26605,61,-0.086,97,-0.00957,78,-0.245,90
1979,Chile,-0.831,139,-0.38166,93,0.107,77,0.11923,56,-0.248,91
1979,Late-demographic dividend,0.42864,6,-0.62711,155,-0.386,121,-0.48834,123,-0.258,92
1979,Fiji,-0.293436471,52,-0.33303,78,-0.271,110,-0.1015,92,-0.267,93
1979,Jamaica,-0.07475,42,-0.42793,101,-0.318,114,-0.21589,110,-0.269,94
1979,Syria,-0.621,102,-0.36456,87,-0.085,96,-0.01397,79,-0.278,95
1979,Sri Lanka,-0.53517,84,-0.34824,81,-0.078,95,-0.21434,109,-0.28,96
1979,Thailand,-0.866,152,-0.43471,104,0.095,78,0.06657,65,-0.282,97
1979,Albania,-0.80171,133,-0.20644,47,-0.025,89,-0.19798,105,-0.29,98
1979,Tonga,-0.88715,161,-0.24016,51,0.005,85,-0.1173,95,-0.298,99
1979,Turks and Caicos Islands,-0.84362,141,-0.2475,54,-0.016,87,-0.17405,102,-0.304,100
1979,Europe & Central Asia (excluding high income),-0.296381176,53,-0.50379,126,-0.222,108,-0.19848,106,-0.308,101
1979,St. Lucia,-0.53517,84,-0.35808,84,-0.119,101,-0.29215,115,-0.309,102
1979,New Caledonia,-0.57341,93,-0.33076,77,-0.061,92,-0.49242,124,-0.321,103
1979,Greenland,-0.42085,64,-0.44959,109,-0.173,105,-0.30011,119,-0.323,104
1979,Botswana,-0.505597353,77,-0.26798,63,-0.33,117,-0.1418,98,-0.33,105
1979,Malaysia,-0.928,168,-0.47135,114,0.083,81,-0.09687,89,-0.335,106
1979,Venezuela,-0.731407692,112,-0.36732,88,-0.085,96,-0.23406,113,-0.34,107
1979,South Korea,-0.771,124,-0.49772,125,-0.073,94,-0.09727,90,-0.357,108
1979,Isle of Man,-0.62011,101,-0.47511,115,-0.111,100,-0.29999,118,-0.358,109
1979,Ukraine,-0.738868421,114,-0.47693,116,-0.091,98,-0.15577,101,-0.359,110
1979,Zimbabwe,-0.731407692,112,-0.23571,50,-0.326,116,-0.10624,93,-0.372,111
1979,East Asia & Pacific (IDA & IBRD countries),-0.75416,117,-0.26628,62,-0.321,115,-0.14736,99,-0.39,112
1979,Upper middle income,0.04427,30,-0.59119,143,-0.47,125,-0.60908,135,-0.393,113
1979,"Micronesia, Fed. Sts.",-0.855208857,149,-0.39933,96,-0.149,102,-0.20166,107,-0.396,114
1979,Cabo Verde,-0.595093628,99,-0.40999,99,-0.355,118,-0.19177,104,-0.404,115
1979,Latin America & the Caribbean (IDA & IBRD countries),-0.055079412,37,-0.64607,161,-0.435,123,-0.5105,128,-0.404,115
1979,Vietnam,-0.721923077,111,-0.35039,82,-0.378,120,-0.0525,83,-0.408,116
1979,Virgin Islands (U.S.),-0.731407692,112,-0.47847,117,-0.097,99,-0.50198,126,-0.412,117
1979,Brazil,-0.553,87,-0.54715,131,-0.281,111,-0.297,117,-0.418,118
1979,Colombia,-1.015,174,-0.53161,128,0.053,82,-0.34654,121,-0.42,119
1979,Solomon Islands,0.304089599,13,-0.7712,186,-0.589,131,-0.64997,141,-0.42,119
1979,Moldova,-0.771171429,125,-0.48645,120,-0.191,107,-0.29318,116,-0.425,120
1979,Suriname,0.43947,5,-0.81198,191,-0.6,133,-0.8234,162,-0.427,121
1979,Latin America & Caribbean,-0.055079412,37,-0.6163,147,-0.502,126,-0.57289,132,-0.429,122
1979,Tunisia,-0.894,164,-0.51793,127,-0.072,93,-0.36065,122,-0.432,123
1979,Jordan,-0.848,143,-0.48766,121,-0.086,97,-0.50946,127,-0.44,124
1979,Mexico,-0.856,150,-0.37122,90,-0.174,106,-0.51708,130,-0.445,125
1979,East Asia & Pacific,-0.75416,117,-0.45105,110,-0.314,113,-0.22549,112,-0.445,125
1979,East Asia & Pacific (excluding high income),-0.75416,117,-0.46562,113,-0.29,112,-0.27971,114,-0.448,126
1979,Dominican Republic,0.348475,10,-0.78234,187,-0.667,138,-0.78987,152,-0.46,127
1979,Ecuador,-0.674,107,-0.62678,154,-0.363,119,-0.15357,100,-0.475,128
1979,Sudan,0.43947,5,-0.69479,175,-0.924,148,-0.72294,147,-0.496,129
1979,Kyrgyz Republic,0.42864,6,-0.69608,176,-0.934,150,-0.70231,146,-0.499,130
1979,China,-0.802,134,-0.48471,119,-0.253,109,-0.62358,137,-0.504,131
1979,Iraq,-0.49041,73,-0.5848,137,-0.459,124,-0.54489,131,-0.511,132
1979,Latin America & Caribbean (excluding high income),-0.055079412,37,-0.72909,180,-0.636,135,-0.75948,151,-0.533,133
1979,Small states,0.304089599,13,-0.69295,173,-0.957,151,-0.6725,142,-0.533,133
1979,Paraguay,-0.79361,129,-0.46131,111,-0.42,122,-0.51119,129,-0.537,134
1979,Early-demographic dividend,0.34231,11,-0.59113,142,-1.038,155,-0.83715,166,-0.551,135
1979,Samoa,-0.342233816,57,-0.70713,177,-0.521,127,-0.79605,156,-0.564,136
1979,Oman,0.239008571,24,-0.58648,138,-1.062,157,-0.84169,167,-0.585,137
1979,Eswatini,-0.077112941,43,-0.68814,172,-0.902,147,-0.73329,148,-0.617,138
1979,Saudi Arabia,0.297,15,-1.44917,196,-0.811,141,-0.31949,120,-0.62,139
1979,Turkey,-0.759,119,-0.43216,103,-0.54,128,-0.97147,181,-0.633,140
1979,Djibouti,0.348475,10,-0.62646,153,-1.137,169,-1.10168,196,-0.633,140
1979,Sub-Saharan Africa (excluding high income),0.43947,5,-0.57921,135,-1.402,201,-0.88345,172,-0.658,141
1979,Sao Tome and Principe,0.219094706,25,-0.61756,148,-1.122,165,-1.10844,197,-0.659,142
1979,Ghana,0.21365,26,-0.64025,159,-1.145,172,-1.05349,192,-0.665,143
1979,Philippines,-0.943,169,-0.19356,42,-0.884,145,-0.50139,125,-0.669,144
1979,World,-0.731407692,112,-0.74765,184,-0.576,130,-0.68681,143,-0.674,145
1979,Guyana,-0.40842,62,-0.70995,178,-0.884,145,-0.59874,134,-0.679,146
1979,Uzbekistan,-0.849938462,146,-0.76293,185,-0.544,129,-0.69678,144,-0.698,147
1979,Lower middle income,-0.085747648,44,-0.59544,145,-1.113,164,-0.99003,182,-0.708,148
1979,Lebanon,-0.103918919,48,-1.42415,195,-0.67,139,-0.61338,136,-0.709,149
1979,IBRD only,-0.71264,110,-0.80902,190,-0.602,134,-0.82041,161,-0.714,150
1979,Honduras,-0.40842,62,-0.59935,146,-1.02,154,-0.80991,158,-0.73,151
1979,Tuvalu,-0.738868421,114,-0.74699,183,-0.659,137,-0.87031,169,-0.733,152
1979,Turkmenistan,-0.84362,141,-0.72909,180,-0.637,136,-0.79148,153,-0.735,153
1979,Lao PDR,0.42864,6,-0.57921,135,-1.621,211,-0.88345,172,-0.738,154
1979,IDA total,-0.0463,35,-0.63785,157,-1.157,175,-1.08805,195,-0.739,155
1979,Kazakhstan,-0.572171429,92,-0.88818,192,-0.744,140,-0.75351,149,-0.739,155
1979,Low & middle income,-0.085747648,44,-0.62566,151,-1.131,167,-1.10844,197,-0.74,156
1979,Zambia,-0.731407692,112,-0.65291,163,-0.85,142,-0.64278,140,-0.74,156
1979,Bangladesh,0.079597882,29,-0.57921,135,-1.39,199,-0.88345,172,-0.744,157
1979,Ethiopia,-0.077112941,43,-0.64936,162,-1.226,186,-0.88691,173,-0.744,157
1979,IDA only,-0.0463,35,-0.65374,164,-1.176,177,-1.04873,191,-0.744,157
1979,Vanuatu,-0.849938462,146,-0.80256,188,-0.598,132,-0.81674,160,-0.745,158
1979,Sub-Saharan Africa (IDA & IBRD countries),0.43947,5,-0.57921,135,-1.657,218,-0.88345,172,-0.747,159
1979,Sub-Saharan Africa,0.43947,5,-0.57921,135,-1.669,221,-0.88345,172,-0.752,160
1979,Egypt,-0.85,147,-0.55855,132,-0.878,144,-0.62946,138,-0.754,161
1979,Lesotho,-0.091000541,45,-0.65374,164,-1.175,176,-1.04873,191,-0.755,162
1979,IDA blend,-0.7074,109,-0.72845,179,-0.893,146,-0.59827,133,-0.761,163
1979,Indonesia,-0.983,171,0.31125,1,-1.271,190,-1.07373,194,-0.774,164
1979,Pacific island small states,-0.89258,163,-0.65738,165,-0.854,143,-0.64243,139,-0.783,165
1979,Fragile and conflict affected situations,-0.293436471,52,-0.63785,157,-1.151,174,-1.05545,193,-0.794,166
1979,Senegal,0.219094706,25,-0.57921,135,-1.651,217,-0.88345,172,-0.8,167
1979,Nauru,-0.799,131,-0.69309,174,-0.928,149,-0.70131,145,-0.803,168
1979,Cameroon,-0.332413627,55,-0.65944,168,-1.181,178,-0.96525,179,-0.806,169
1979,South Africa,-0.888,162,-0.0054,16,-1.14,170,-1.25077,198,-0.81,170
1979,India,-0.801,132,-0.49203,123,-0.979,152,-0.96091,177,-0.81,170
1979,Bolivia,-0.505597353,77,-0.59032,140,-1.107,162,-1.00355,187,-0.812,171
1979,IDA & IBRD total,-0.71264,110,-0.68302,171,-1.0,153,-0.81266,159,-0.821,172
1979,Marshall Islands,-0.73173,113,-0.58648,138,-1.05,156,-0.83538,165,-0.822,173
1979,Benin,0.292693529,19,-0.57921,135,-1.773,230,-0.88345,172,-0.825,174
1979,Kenya,-0.574929715,94,-0.59033,141,-1.105,161,-0.99599,185,-0.827,175
1979,Guinea,-0.42085,64,-0.65944,168,-1.184,179,-0.96525,179,-0.829,176
1979,Heavily indebted poor countries (HIPC),-0.40842,62,-0.63661,156,-1.238,187,-0.8943,175,-0.829,176
1979,Guinea-Bissau,-0.42085,64,-0.65785,167,-1.189,181,-0.96995,180,-0.831,177
1979,Arab World,-0.403140286,61,-0.5802,136,-1.292,194,-0.8921,174,-0.832,178
1979,Central African Republic,-0.340000294,56,-0.57921,135,-1.359,197,-0.88345,172,-0.838,179
1979,Guatemala,-0.42085,64,-0.66197,170,-1.204,183,-0.99528,183,-0.841,180
1979,Bhutan,-0.495957353,74,-0.63955,158,-1.248,188,-0.83192,164,-0.845,181
1979,Azerbaijan,-0.5658,91,-0.80855,189,-1.095,159,-0.79455,155,-0.846,182
1979,Haiti,-0.40842,62,-0.57921,135,-1.353,196,-0.88345,172,-0.853,183
1979,Peru,-0.797,130,-0.43945,108,-1.147,173,-1.00753,188,-0.862,184
1979,Kiribati,-0.574929715,94,-0.65944,168,-1.185,180,-0.96525,179,-0.868,185
1979,Ivory Coast,-0.59506,98,-0.63785,157,-1.151,174,-1.05545,193,-0.869,186
1979,Liberia,-0.091000541,45,-0.57921,135,-1.628,212,-0.88345,172,-0.87,187
1979,Low income,-0.085747648,44,-0.57921,135,-1.633,214,-0.88345,172,-0.87,187
1979,"Yemen, Rep.",-0.731407692,112,-0.59032,140,-1.109,163,-1.01139,189,-0.87,187
1979,Least developed countries: UN classification,-0.055079412,37,-0.57921,135,-1.657,218,-0.88345,172,-0.871,188
1979,Middle income,-0.779831085,126,-0.57293,134,-1.1,160,-0.99587,184,-0.873,189
1979,Algeria,-0.742,115,-0.53645,130,-1.267,189,-0.759,150,-0.877,190
1979,Eritrea,-0.077112941,43,-0.57921,135,-1.658,219,-0.88345,172,-0.877,190
1979,"Congo, Rep.",-0.82612,138,-0.59033,141,-1.105,161,-0.99599,185,-0.89,191
1979,Other small states,-0.87355,155,-0.57293,134,-1.1,160,-0.99587,184,-0.896,192
1979,Gabon,-0.91005,167,-0.59249,144,-1.08,158,-1.01432,190,-0.906,193
1979,Morocco,-0.817,137,-0.30882,73,-1.419,203,-0.86758,168,-0.908,194
1979,Pakistan,-0.88,159,-0.00572,17,-1.429,205,-1.28979,199,-0.915,195
1979,Iran,-0.464,71,-1.11544,194,-1.143,171,-0.8015,157,-0.915,195
1979,Namibia,-0.8103,136,-0.62566,151,-1.13,166,-1.10844,197,-0.921,196
1979,Myanmar,-0.80269,135,-0.58902,139,-1.286,193,-0.88119,171,-0.93,197
1979,Maldives,-0.87979,158,-0.62566,151,-1.132,168,-1.10844,197,-0.939,198
1979,Cambodia,-0.332413627,55,-0.57921,135,-1.658,219,-0.88345,172,-0.941,199
1979,El Salvador,-0.85895,151,-0.65991,169,-1.192,182,-0.96325,178,-0.941,199
1979,Mauritania,-0.854957143,148,-0.58902,139,-1.285,192,-0.88119,171,-0.943,200
1979,Rwanda,-0.342233816,57,-0.57921,135,-1.67,222,-0.88345,172,-0.947,201
1979,South Asia,-0.84048,140,-0.65756,166,-1.212,185,-0.99764,186,-0.948,202
1979,Middle East & North Africa,-0.855208857,149,-0.66197,170,-1.205,184,-0.99528,183,-0.95,203
1979,South Asia (IDA & IBRD),-0.76326,122,-0.57921,135,-1.389,198,-0.88345,172,-0.954,204
1979,Middle East & North Africa (excluding high income),-0.781350858,128,-0.57921,135,-1.399,200,-0.88345,172,-0.962,205
1979,Middle East & North Africa (IDA & IBRD countries),-0.855208857,149,-0.57921,135,-1.345,195,-0.88345,172,-0.962,205
1979,Comoros,-0.99884,173,-0.62053,149,-1.272,191,-0.79193,154,-0.969,206
1979,Papua New Guinea,-0.78129,127,-0.57921,135,-1.423,204,-0.88345,172,-0.971,207
1979,Mongolia,-0.704022727,108,-0.73432,182,-1.406,202,-0.87036,170,-0.982,208
1979,Sierra Leone,-0.439077941,67,-0.57921,135,-1.719,228,-0.88345,172,-0.989,209
1979,Nigeria,-0.551021429,86,-0.57921,135,-1.645,215,-0.88345,172,-0.991,210
1979,Burundi,-0.595093628,99,-0.57921,135,-1.67,222,-0.88345,172,-1.011,211
1979,Nepal,-0.762,121,-0.3934,95,-1.664,220,-0.93788,176,-1.012,212
1979,Burkina Faso,-0.596283628,100,-0.57921,135,-1.676,223,-0.88345,172,-1.013,213
1979,Niger,-0.551021429,86,-0.57921,135,-1.708,227,-0.88345,172,-1.013,213
1979,Tanzania,-0.87333,154,-0.57921,135,-1.502,206,-0.88345,172,-1.021,214
1979,Uganda,-0.738868421,114,-0.57921,135,-1.646,216,-0.88345,172,-1.038,215
1979,Mali,-0.73173,113,-0.57921,135,-1.684,224,-0.88345,172,-1.05,216
1979,Madagascar,-0.873315588,153,-0.57921,135,-1.59,207,-0.88345,172,-1.052,217
1979,South Sudan,-0.76087,120,-0.57921,135,-1.684,224,-0.88345,172,-1.057,218
1979,Malawi,-0.87979,158,-0.57921,135,-1.609,209,-0.88345,172,-1.06,219
1979,Nicaragua,-0.417,63,-1.07656,193,-1.62,210,-0.82876,163,-1.065,220
1979,Timor-Leste,-0.87606,156,-0.57921,135,-1.63,213,-0.88345,172,-1.067,221
1979,Somalia,-0.84048,140,-0.57921,135,-1.664,220,-0.88345,172,-1.07,222
1979,Chad,-0.84827,144,-0.57921,135,-1.658,219,-0.88345,172,-1.07,222
1979,Pre-demographic dividend,-0.84961,145,-0.57921,135,-1.669,221,-0.88345,172,-1.074,223
1979,"Gambia, The",-0.89745,165,-0.57921,135,-1.646,216,-0.88345,172,-1.078,224
1979,Mozambique,-0.80269,135,-0.57921,135,-1.725,229,-0.88345,172,-1.082,225
1979,Equatorial Guinea,-0.85895,151,-0.57921,135,-1.689,225,-0.88345,172,-1.083,226
1979,"Congo, Dem. Rep.",-0.99756,172,-0.57921,135,-1.602,208,-0.88345,172,-1.087,227
1979,Togo,-0.87606,156,-0.57921,135,-1.705,226,-0.88345,172,-1.093,228
1979,Angola,-0.80171,133,-0.57921,135,-1.89,231,-0.88345,172,-1.139,229
1979,Africa Eastern and Southern,-0.80171,133,-0.57921,135,-1.926,232,-0.88345,172,-1.152,230
1979,Africa Western and Central,-0.80171,133,-0.57921,135,-1.951,233,-0.88345,172,-1.161,231
1979,Afghanistan,-0.80171,133,-0.57921,135,-1.972,234,-0.88345,172,-1.168,232
1980,France,0.312,22,0.06642,15,0.892,3,2.22961,1,0.741,1
1980,Netherlands,0.436,9,-0.10563,35,0.967,1,1.0341,3,0.576,2
1980,Denmark,0.365,15,0.098,8,0.805,6,0.34174,30,0.449,3
1980,Germany,0.575,2,0.04875,17,0.519,30,0.58892,11,0.426,4
