country,year,renewables_share_energy,greenhouse_gas_emissions,total_emissions,industry_per_gdp,co2_emissions_per_capita,renewable_electricity_production,renewable_energy_consumption
Portugal,2010,27.482,16.96,68073.96507,19.95009386,4.817631537,22.731929,27.8
Portugal,2011,24.613,19.42,67196.13929,19.34496804,4.723430414,24.23489053,27.2
Portugal,2012,21.804,20.05,65489.81718,19.11347826,4.585926334,30.16499912,25.5
Portugal,2013,29.319,17.14,63799.82422,18.86789483,4.451935228,31.14932521,30.2
Portugal,2014,30.906,16.87,63414.4256,18.93678015,4.416000981,30.77618892,30.5
Portugal,2015,24.607,21.17,67508.48674,19.46438213,4.812853275,30.6390281,27.2
Portugal,2016,29.398,20.29,66390.76779,19.32796103,4.716035676,17.95857183,29
Portugal,2017,21.442,24.98,70957.67981,19.11726582,5.171956157,13.13911579,24.4
Portugal,2018,26.869,20.93,66613.16462,19.29930797,4.809612613,17.75706516,27.5
Portugal,2019,26.367,15.53,61575.13853,18.83272376,4.332448043,14.91032342,28.2
Portugal,2020,31.74,12.76,55640.70734,19.400455,3.784907587,15.37182688,31.3
Portugal,2021,,,,,,12.72386159,32.3
Romania,1990,4.59,37.57,223413.9697,45.87947313,7.440514942,0,3.4
Romania,1991,6.908,30.14,185191.6201,42.23875856,6.206436155,0,5
Romania,1992,6.284,31.77,165588.9324,43.14005175,5.535848373,0.003690377,5.6
Romania,1993,7.055,32.59,154824.6312,39.03712355,5.170203942,0.001802581,7.2
Romania,1994,7.641,32.59,150783.8174,42.732837,5.065870264,0,7.6
Romania,1995,8.897,33.35,156344.574,36.39003495,5.328357492,0,8.6
Romania,1996,8.449,34.19,159986.8761,37.79516496,5.490997747,0,11.9
Romania,1997,9.9,27.23,148504.1791,36.00260391,5.03677001,0.019248268,15.8
Romania,1998,11.666,23.12,132513.6519,32.2122153,4.421379084,0.020562285,16.3
Romania,1999,12.841,22.27,116726.8256,30.3919719,3.781116445,0,17.7
Romania,2000,10.396,26.49,120734.5942,30.26346214,3.965744999,0,16.4
Romania,2001,10.313,28.09,125732.5947,32.33720698,4.302409591,0,13.4
Romania,2002,10.615,28.03,122830.7988,33.32698502,4.313431226,0.005480954,14.4
Romania,2003,8.717,31.47,127729.295,32.04849373,4.548841989,0.005440696,15.7
Romania,2004,10.401,29.26,126078.2048,31.83478736,4.444220583,0.007079771,17.3
Romania,2005,12.57,29.07,125492.7396,32.26587428,4.441102202,0.0100988,18.5
Romania,2006,11.173,33.18,129071.4022,32.97827709,4.683185051,0.006379891,17.4
Romania,2007,10.142,32.61,126730.562,34.28218255,4.631934271,0.061615294,18.2
Romania,2008,10.89,32.27,124732.2029,36.77415268,4.645519558,0.044645606,20.4
Romania,2009,11.199,27.05,108964.484,36.42487093,3.962157924,0.032905561,22.1
Romania,2010,14.56,25.65,106101.8782,38.31521221,3.832784829,0.687903133,24.1
Romania,2011,11.572,30.32,110692.839,40.21208668,4.171702851,2.559718705,21.1
Romania,2012,10.943,28.5,108406.7203,34.42465394,4.080349845,4.866097254,21.5
Romania,2013,15.251,22.68,99156.94285,32.07418775,3.607471352,8.869755364,23.1
Romania,2014,18.37,23.18,98499.64262,32.57141379,3.593303303,12.76341217,24.3
Romania,2015,19.064,24.23,100784.118,30.81202329,3.699829468,14.5156397,23.7
Romania,2016,19.769,22.18,99274.84313,30.12189337,3.633348386,9.732069562,24.4
Romania,2017,17.551,23.46,102254.6223,29.11024721,3.788308728,8.769793237,23.4
Romania,2018,18.608,22.3,103464.5622,28.91867087,3.861061715,8.655531654,23
Romania,2019,18.113,19.33,101844.4251,27.59180203,3.817062957,9.399826734,23.5
Romania,2020,18.934,15.34,95744.39542,26.54793559,3.564137501,8.847862758,24.1
Romania,2021,,,,,,8.310900945,23.6
Russia,1990,4.898,,2969778.402,45.00357032,14.62148939,0.00600655,3.8
Russia,1991,5.003,,2908884.948,45.8648552,14.39708607,0.006085214,3.8
Russia,1992,5.337,,2750278.292,42.25027144,13.67197624,0.006247211,4
Russia,1993,5.78,,2558244.367,40.52550522,12.6650949,0.006278108,4
Russia,1994,6.394,,2323058.294,41.21529267,11.35415408,0.006972377,3.9
Russia,1995,6.769,,2246008.262,34.53919264,11.02258551,0.006868244,3.9
Russia,1996,6.157,,2190940.411,35.34670425,10.8070674,0.006736267,3.7
Russia,1997,6.642,,2054134.147,34.68922704,10.06999199,0.006841308,3.8
Russia,1998,6.7,,2049897.299,33.94402924,10.07623146,0.007020185,3.6
Russia,1999,6.699,,2084960.956,33.49620125,10.35032856,0.007097677,3.8
Russia,2000,6.729,412.59,2137885.669,33.91897032,10.6676603,0.009355732,3.5
Russia,2001,6.976,408.56,2150698.86,31.83735412,10.73578414,0.013155927,3.6
Russia,2002,6.493,412.79,2152108.54,29.05639281,10.77263875,0.020127919,3.5
Russia,2003,6.075,426.42,2223272.488,28.65313499,11.13039808,0.041013728,3.3
Russia,2004,6.754,422.92,2218465.527,31.70222243,11.11271137,0.048607116,3.5
Russia,2005,6.604,436.5,2243990.685,32.62923207,11.23185215,0.048151781,3.6
Russia,2006,6.31,458.95,2281588.052,31.78026059,11.5683691,0.051516051,3.5
Russia,2007,6.371,466.85,2291497.557,31.2220408,11.61126905,0.049930975,3.7
Russia,2008,5.867,494.22,2291990.939,30.7868817,11.59565409,0.047571769,3.3
Russia,2009,6.485,449.06,2161029.099,29.32693903,10.83210863,0.05060376,3.6
Russia,2010,5.932,475.52,2249521.458,29.99958822,11.32540095,0.052600288,3.3
Russia,2011,5.585,486.71,2340370.262,29.41358884,11.88018909,0.053371269,3.2
Russia,2012,5.531,493.9,2316611.01,29.10286807,11.68764159,0.04928398,3.2
Russia,2013,6.163,476.77,2280313.549,28.19128918,11.35337754,0.045953579,3.6
Russia,2014,5.856,478.13,2264924.245,27.93152706,11.17576078,0.069940405,3.3
Russia,2015,5.737,474.37,2249219.684,29.79405999,11.0104502,0.091026564,3.2
Russia,2016,6.152,483.02,2246727.882,29.17390507,10.83689491,0.981078213,3.4
Russia,2017,6.106,479.71,2282284.734,30.67329689,10.97470247,0.887511588,3.2
Russia,2018,6.038,487.3,2371535.611,32.55429805,11.42380768,0.887104433,3.2
Russia,2019,6.198,492.03,2419133.843,32.15049584,11.71227332,0.887112143,3.2
Russia,2020,7.055,453.33,2331479.378,29.71712458,11.14165273,1.34837936,3.7
Russia,2021,,,,,,0.979806868,3.5
Slovakia,1990,2.238,9.85,66676.29942,,10.3434357,0,2.2
Slovakia,1991,1.874,8.97,58598.4666,,9.03932537,0,2.1
Slovakia,1992,2.68,9.07,56070.46117,,8.689172662,0,2.3
Slovakia,1993,4.882,7.8,53437.3657,,8.322509227,0,4.1
Slovakia,1994,6.226,6.93,50763.28543,,7.800115631,0,4.7
Slovakia,1995,6.88,8.49,51334.96582,27.74001361,7.902015648,0,4.2
Slovakia,1996,5.918,8.21,51347.08144,28.59691259,7.848737503,0,3.9
Slovakia,1997,5.796,8.29,51211.54297,27.0937681,7.852724291,0,3.9
Slovakia,1998,6.022,8.25,50065.11741,27.97281159,7.680804583,0,3.6
Slovakia,1999,6.261,8.59,48612.08315,28.36653647,7.535201871,0,3.8
Slovakia,2000,6.253,7.71,45991.7078,29.41685446,7.065165754,0,3.7
Slovakia,2001,6.816,7.95,46598.00342,29.84645544,7.171956473,0.483425414,6
Slovakia,2002,7.019,7.24,46152.64336,29.24033271,7.079416587,0.471873836,5.5
Slovakia,2003,4.746,7.95,46409.32544,30.58215652,7.133544027,0.325953656,5.3
Slovakia,2004,5.537,7.69,45720.56559,32.0426493,6.967339751,0.085357846,6.2
Slovakia,2005,5.972,7.48,46543.51953,31.92698426,7.16912035,0.121204389,6.3
Slovakia,2006,6.482,7.2,46105.58041,34.28624276,7.048747323,1.292758632,6.6
Slovakia,2007,7.169,6.54,45149.44878,33.5447191,6.919612207,1.731679335,8.2
Slovakia,2008,6.531,6.42,45180.71764,33.05655413,6.896373516,1.821974965,7.6
Slovakia,2009,7.752,5.73,41539.12029,29.43670212,6.295273695,2.094988233,10
Slovakia,2010,8.702,5.63,43071.85402,30.61908271,6.571950882,2.494174192,10.3
Slovakia,2011,7.831,6.06,41566.34562,30.48420715,6.319835714,4.316317873,10.4
Slovakia,2012,8.703,5.76,39207.7126,30.82072912,5.981808125,4.839734538,10.5
Slovakia,2013,9.726,5.18,39867.27252,28.6486439,6.081287651,5.278108999,10.7
Slovakia,2014,10.568,4.69,37218.38948,30.52335052,5.617285785,7.440695447,12.2
Slovakia,2015,10.29,4.72,37650.02496,30.57187221,5.670137972,8.163112046,13.4
Slovakia,2016,10.976,4.75,38503.02744,29.34163932,5.799847463,8.160163848,13.1
Slovakia,2017,10.269,5.02,40432.84011,28.72403606,6.173022221,7.973205642,12.4
Slovakia,2018,9.377,5.11,39884.28728,29.30406783,6.059571809,7.721572781,12.4
Slovakia,2019,10.942,4.83,38040.32725,29.60431404,5.6897073,7.365578132,17.6
Slovakia,2020,11.447,4.52,35984.33182,28.3577579,5.319054808,7.146217131,17.6
Slovakia,2021,,,,,,5.188147712,17.9
Slovenia,1990,12.718,4.67,17299.0812,,6.77062559,0,12.3
Slovenia,1991,15.401,4.15,16295.16564,,6.370518783,0,13.1
Slovenia,1992,15.633,5.01,16009.26372,,6.423948334,0,13.9
Slovenia,1993,13.475,5.01,16744.97061,,6.806189143,0,12.4
Slovenia,1994,14.182,4.95,16802.64621,,6.83910019,0,12.3
Slovenia,1995,12.934,4.93,17628.26585,29.60813612,7.271824519,0,11.5
Slovenia,1996,13.902,4.79,18429.96088,30.06708907,7.688718051,0,11.1
Slovenia,1997,11.458,5.09,18896.72241,30.82797993,7.918403026,0,10.2
Slovenia,1998,12.755,5.26,18635.36351,31.18167237,7.82341195,0,11.1
Slovenia,1999,14.103,4.8,17943.1,31.01608938,7.518740119,0.233750566,10.9
Slovenia,2000,14.733,4.92,17745.16722,30.46787158,7.311336526,0.513799178,18
Slovenia,2001,13.841,5.32,18709.38982,30.55059127,7.720701184,0.497718789,18.7
Slovenia,2002,12.22,5.64,18790.80783,29.96705751,7.783588113,0.698725853,16.3
Slovenia,2003,11.173,5.46,18751.58987,30.24665756,7.722976971,0.882778582,16.9
Slovenia,2004,14.313,5.56,18961.84317,30.25487121,7.861545148,0.792351516,17.8
Slovenia,2005,12.029,5.6,19212.07351,29.79048288,7.956364342,0.754117881,18.6
Slovenia,2006,12.333,5.8,19544.76978,30.12192019,8.118969459,0.740985776,17.4
Slovenia,2007,11.395,5.85,19517.75294,30.65368865,8.068590501,0.751179951,18.4
Slovenia,2008,13.357,5.75,20489.17942,29.78825861,8.588513622,1.768400512,17.6
Slovenia,2009,16.371,5.6,18512.11234,27.37381874,7.603782771,1.170517588,19.6
Slovenia,2010,15.944,5.75,18806.32624,26.50608877,7.701518562,1.4211012,20.1
Slovenia,2011,13.36,5.71,18746.41536,26.80882794,7.648319915,1.998114986,19.1
Slovenia,2012,15.41,5.59,18134.54044,27.39458938,7.35169231,2.76562902,20.2
Slovenia,2013,18.235,5.32,17508.57904,27.48895447,7.062345597,3.042570688,22.5
Slovenia,2014,22.358,4.19,16006.08164,28.13684658,6.359276036,3.023946862,22.9
Slovenia,2015,16.322,4.69,16103.85818,28.02676657,6.367580618,3.691705473,21.4
Slovenia,2016,17.403,5.29,16917.94554,27.96565862,6.732550718,6.080259245,21
Slovenia,2017,15.22,5.11,17098.37017,28.34251684,6.834970006,6.587785813,19.7
Slovenia,2018,18.022,4.91,16968.5195,28.30314312,6.785737362,6.110887735,20.6
Slovenia,2019,18.174,4.75,16533.88594,28.86490755,6.543333724,6.083735508,20.9
Slovenia,2020,20.581,4.68,15286.67677,29.21464935,5.934735179,6.348460351,22.7
Slovenia,2021,,,,,,3.867827005,23.4
South Africa,1990,0.29,,327848.562,35.60760072,6.209372838,0,16.6
South Africa,1991,0.573,,323957.5294,34.42170676,5.922276229,0,17.5
South Africa,1992,0.217,,320279.5478,33.06085832,5.71782287,0,18.4
South Africa,1993,0.042,,330556.8806,31.9307593,5.795258086,0,18.6
South Africa,1994,0.297,,337263.4074,31.23031633,5.82621348,0,18.6
South Africa,1995,0.14,,349908.3993,30.98186557,6.007615954,0,18.1
South Africa,1996,0.359,,360132.9231,29.88998626,6.136002328,0.030075791,17.4
South Africa,1997,0.571,,375840.0154,29.25063094,6.372628776,0.070275422,17.1
South Africa,1998,0.476,,383356.2995,28.57636657,6.459823512,0.113818895,17.3
South Africa,1999,0.234,,363897.901,27.66560221,6.001786144,0.098292603,17.7
South Africa,2000,0.406,168.41,368777.7595,28.22975551,6.076553172,0.147711909,16.2
South Africa,2001,0.54,169.39,402757.7951,28.53161312,6.78372306,0.147473496,15
South Africa,2002,0.696,176.96,417929.0011,28.50591602,6.950513574,0.11850076,13.3
South Africa,2003,0.342,189.18,441353.791,26.89286806,7.338956173,0.114595586,11.8
South Africa,2004,0.34,197.38,469862.6868,26.30363667,7.824764075,0.113725978,11
South Africa,2005,0.404,199.05,469918.5038,26.01507927,7.704297845,0.114849931,9.7
South Africa,2006,0.731,206.47,472757.5168,24.85911763,7.672712199,0.112417331,9.3
South Africa,2007,0.76,213.44,493819.5196,25.29461831,7.943858574,0.109788868,8.7
South Africa,2008,0.39,209.06,527035.5,26.94155611,8.446649685,0.117016738,9.7
South Africa,2009,0.409,201.62,505538.2399,25.74307619,7.902048941,0.126410469,9.2
South Africa,2010,0.326,209.65,528517.785,25.3034631,8.217612227,0.124684393,9.4
South Africa,2011,0.73,210.92,512737.4833,24.83949115,7.808053742,0.125974666,9
South Africa,2012,0.354,208.11,532764.5699,24.46860024,8.034649259,0.130240513,8.3
South Africa,2013,0.408,204.69,542754.7068,24.55174177,8.116434954,0.151268602,7.8
South Africa,2014,0.848,201.67,554961.0999,24.30528201,8.191152527,0.902309286,7.6
South Africa,2015,1.355,197.8,530523.0827,23.73230797,7.607188524,1.930403346,7.6
South Africa,2016,1.569,197.06,530872.059,23.7825373,7.544589571,3.059714677,7.8
South Africa,2017,2.287,196.19,544358.7633,23.6105565,7.683707811,3.059714677,7.9
South Africa,2018,2.404,198.55,548100.8783,23.53706084,7.667377025,3.023711421,8
South Africa,2019,2.317,193.38,555409.2845,23.62201528,7.688907623,4.351228811,8.7
South Africa,2020,2.706,183.65,501520.8805,23.35064974,6.687563147,6.1380139,9.8
South Africa,2021,,,,,,2.999519355,9.7
South Korea,1990,1.3,,280644.328,36.32183897,5.777465417,0.000949028,1.6
South Korea,1991,0.855,,308847.769,37.14771997,6.346881437,0.000882963,1
South Korea,1992,0.674,,334281.1298,35.88131907,6.790028299,0.001607665,0.8
South Korea,1993,0.839,,365954.432,36.21407742,7.412765189,0.002097389,0.7
South Korea,1994,0.432,,394187.949,36.24273611,7.936041185,0.001854554,0.4
South Korea,1995,0.51,,427133.5288,36.49125561,8.546915861,0.139119682,0.4
South Korea,1996,0.436,,455229.9934,35.44805561,9.005890673,0.200389921,0.6
South Korea,1997,0.403,,481132.9126,35.39646916,9.392904753,0.036917979,0.7
South Korea,1998,0.661,,415883.3025,35.30828329,7.919526779,0.029620168,0.9
South Korea,1999,0.594,,453766.5955,34.66586525,8.620916931,0.041596632,0.8
South Korea,2000,0.542,134.07,502291.3249,34.75531678,9.514045353,0.035005511,0.7
South Korea,2001,0.312,147.28,513662.9886,33.2209652,9.640540826,0.034612486,0.7
South Korea,2002,0.419,156.97,519073.4658,32.81274988,9.675782441,0.060945289,0.7
South Korea,2003,0.599,159.24,527071.8194,33.11125973,9.686601174,0.064395628,0.8
South Korea,2004,0.535,170.25,552731.2093,34.73483971,10.10574342,0.08210315,0.8
South Korea,2005,0.454,175.09,548063.1407,34.15033175,9.982494185,0.097712144,0.9
South Korea,2006,0.451,181.82,556372.9417,33.517273,10.07162061,0.136724091,0.9
South Korea,2007,0.505,201.48,566265.5009,33.45375008,10.34626459,0.217419378,1
South Korea,2008,0.53,211.33,579146.0193,32.51021797,10.49694353,0.294186549,1.1
South Korea,2009,0.57,224.27,593082.0802,32.90536001,10.68064538,0.414899176,1.2
South Korea,2010,0.663,247.86,645046.5305,34.11677597,11.60782984,0.504108971,1.3
South Korea,2011,0.78,257.77,669063.4132,34.45096726,11.98480362,0.553981998,1.4
South Korea,2012,0.856,267.33,672464.7083,34.13469264,11.95852705,0.588395943,1.6
South Korea,2013,1.107,275.85,672869.5503,34.44782919,11.89003693,0.835485256,1.9
South Korea,2014,1.33,267.63,662402.3129,34.09167237,11.58871562,1.062715025,2.9
South Korea,2015,1.506,268.36,683376.3225,34.14993567,11.91468649,1.503934628,2.7
South Korea,2016,1.697,275.82,693722.7469,34.29779968,12.0162046,1.001694683,2.6
South Korea,2017,2.017,295.67,707446.3487,34.76630854,12.19149342,1.046902934,2.8
South Korea,2018,2.511,308.67,714466.5463,34.04580231,12.21645617,1.1867584,3.2
South Korea,2019,2.962,293,699175.6839,32.67914892,11.82528359,1.171323032,3.2
South Korea,2020,3.647,266.39,659329.6994,32.5381602,10.99002958,1.319323717,3.6
South Korea,2021,,,,,,1.325628837,3.6
Spain,1990,7.199,66.1,275616.0461,,5.530368159,0.371678373,10.6
Spain,1991,7.453,66.12,281710.9096,,5.699778188,0.36446116,9.9
Spain,1992,5.013,74.03,291553.9648,,5.934201677,0.437779196,8.2
Spain,1993,6.625,68.87,276751.248,,5.540467681,0.452910788,9.1
Spain,1994,7.314,69.52,289661.0178,,5.776431165,0.512112963,9.2
Spain,1995,5.938,76.88,303384.6166,28.33443338,6.055961061,0.7826276,8.3
Spain,1996,9.653,66.81,296710.6861,28.07914097,5.768715311,0.84157702,10.1
Spain,1997,8.329,81.47,317961.2573,28.06469877,6.206173348,1.172632926,9.2
Spain,1998,7.948,81.94,327485.5439,27.8474729,6.369794838,1.498510797,8.9
Spain,1999,5.637,99.39,352155.3098,27.89501161,6.890864916,2.178908554,7.7
Spain,2000,6.965,104.04,369377.061,27.96923984,7.230213057,2.823633788,7.9
Spain,2001,9.178,98.48,367801.9101,27.95534335,7.216250353,3.610120695,8.9
Spain,2002,6.349,115.62,384461.0199,27.74577348,7.548673405,4.984223711,7.4
Spain,2003,9.698,110.45,393438.9247,27.42120444,7.553341743,5.946065687,8.9
Spain,2004,8.445,124.24,409553.757,26.99395069,7.817928356,6.898919943,8
Spain,2005,6.801,137.52,424168.8721,27.16893278,8.029197431,8.246817185,7.3
Spain,2006,8.365,127.93,418157.2386,26.93253691,7.69812925,8.860485415,8.5
Spain,2007,9.328,132.48,434497.876,26.30364868,7.842320847,10.26176207,9
Spain,2008,10.478,120.9,401199.1964,26.29042099,7.056479349,12.47001396,9.7
Spain,2009,13.525,103.22,365092.6541,24.89967952,6.214687048,16.33232717,12.2
Spain,2010,17.252,85.84,350175.3957,23.15977586,5.885763493,18.59479753,14.4
Spain,2011,16.014,98.34,349834.6367,22.08114025,5.893329176,19.52677741,14.7
Spain,2012,16.591,103.22,343393.9951,21.03454162,5.77854921,22.5952739,15.8
Spain,2013,20.175,80.75,317006.8865,20.26498099,5.229400787,26.48510366,16.9
Spain,2014,20.319,79.32,315739.0923,20.0635672,5.206009215,25.85934119,17.3
Spain,2015,17.743,91.06,326263.0749,20.07361153,5.538855216,24.82000922,16.3
Spain,2016,18.941,76.59,316708.5994,19.99255218,5.340585339,13.01747865,16.7
Spain,2017,16.008,89.67,333287.681,20.04564332,5.681590779,10.08470978,15.2
Spain,2018,18.693,78.94,326838.0012,19.86594776,5.521059835,13.52745143,16.9
Spain,2019,17.812,66.73,309375.0948,20.0416214,5.131798801,12.42890158,16.7
Spain,2020,22.834,51.66,270310.9717,20.136728,4.279594571,7.314782935,19.3
Spain,2021,,,,,,3.561425753,19
Sweden,1990,34.248,4.86,68991.81954,27.13656356,6.232880994,1.335077817,34.1
Sweden,1991,30.056,6.01,69595.68989,25.41958921,6.293830778,1.274409743,32.5
Sweden,1992,34.671,6.75,72171.50567,24.46920463,6.546546075,1.398558272,33.2
Sweden,1993,35.203,7.46,72135.5893,24.11304729,6.480989237,1.52843088,34.4
Sweden,1994,28.023,8.08,73965.83185,25.10532061,6.661029332,1.613174492,31.4
Sweden,1995,31.379,8,73553.9613,26.92082382,6.596952805,1.654831988,33.9
Sweden,1996,24.635,11.05,79147.51037,26.22117587,7.199119375,1.609221558,31.4
Sweden,1997,31.728,7.73,72945.33657,26.3133472,6.486683001,1.995228074,35.5
Sweden,1998,32.714,7.86,73744.20703,26.39545173,6.59400875,1.950992185,35.5
Sweden,1999,32.123,7.69,72408.78809,26.024666,6.464858272,1.973675713,34.6
Sweden,2000,37.867,6.52,68330.26277,26.37305551,6.005054717,3.137071286,39.8
Sweden,2001,35.345,7.56,67195.27646,26.01441609,5.901251804,2.636839011,37.4
Sweden,2002,32.206,8.25,68557.21408,25.61485505,6.053104115,3.261758691,35.9
Sweden,2003,28.3,9.28,69556.38569,25.1999315,6.162233629,3.834420405,34.6
Sweden,2004,30.32,7.28,68081.26882,25.06916487,5.959094376,5.309448616,35.5
Sweden,2005,35.005,6.83,64256.01605,24.90047201,5.546508738,5.322514444,39.3
Sweden,2006,32.864,7.12,62698.45871,25.25460747,5.366981242,6.524014907,40.1
Sweden,2007,35.202,6.85,60690.57304,25.44401403,5.143619019,7.572082272,41.8
Sweden,2008,37.133,7.17,59447.76938,24.48329593,4.991877663,8.230482875,43.2
Sweden,2009,39.756,6.98,55495.49911,22.40298075,4.598659033,10.21346373,45.7
Sweden,2010,38.467,9.46,61014.40639,23.75272871,5.116747205,10.57725987,44.7
Sweden,2011,39.769,7.86,57207.56826,23.63236188,4.704307121,11.73013697,45.4
Sweden,2012,43.46,7.44,54382.48139,23.00326522,4.41169766,11.64291379,48.3
Sweden,2013,39.28,6.84,52592.53236,22.06833913,4.206927664,13.93639197,47.3
Sweden,2014,40.779,6.17,51285.95807,21.78612128,4.021509657,14.31222892,48.6
Sweden,2015,46.678,6.62,51265.79253,22.15807176,3.992178534,16.75404956,51.9
Sweden,2016,41.982,6.7,50783.37711,21.71325637,3.899110005,9.408010743,50.9
Sweden,2017,42.704,6.98,50356.36951,22.12837188,3.794924047,8.912376719,51.8
Sweden,2018,42.644,6.98,47719.34411,22.00243729,3.529743944,5.594691605,51.6
Sweden,2019,44.814,7.13,46792.36081,21.90371194,3.401593966,4.136758364,52.9
Sweden,2020,52.196,6.34,45458.82211,21.59068762,3.242989143,3.807722569,57.8
Sweden,2021,,,,,,2.7187116,57.9
Thailand,1990,4.117,,157976.9157,37.22474396,1.593487844,0.002263673,33.5
Thailand,1991,3.436,,169422.5286,38.65788145,1.718424813,0.001992627,33
Thailand,1992,2.894,,181968.3799,38.0558367,1.877749213,0.001751375,31.7
Thailand,1993,2.223,,199796.8487,36.85485744,2.135342095,0.001577113,26.4
Thailand,1994,2.42,,214951.5606,36.99519394,2.349854573,0.001404948,23.8
Thailand,1995,3.244,,233471.9203,37.27802023,2.630100742,0.360875592,22.6
Thailand,1996,3.16,,255103.6648,37.08128566,2.916306323,0.959462167,21
Thailand,1997,2.977,,264809.5406,36.56459978,2.975987122,0.370068436,21.1
Thailand,1998,2.375,,243177.1855,36.11172734,2.597916208,0.356460712,21.5
Thailand,1999,1.609,,256308.6876,36.37889978,2.70786069,0.9640267,21.1
Thailand,2000,2.576,58.12,257420.5913,36.66940838,2.678777546,0.532419225,21.8
Thailand,2001,2.572,61.15,269362.4479,36.32100349,2.808749463,0.48232767,19.9
Thailand,2002,2.819,64.32,281494.1642,36.89443145,2.967397137,0.63111739,19.9
Thailand,2003,2.724,68.57,291807.1282,37.91817489,3.020757876,0.985613294,20.2
Thailand,2004,2.316,74.39,309995.7177,37.9023025,3.26804608,1.019669602,19.9
Thailand,2005,2.215,78.36,320716.4928,38.50521071,3.374235962,1.158876525,20.1
Thailand,2006,2.865,81.87,325300.8654,39.14685588,3.388047487,1.060962073,20.5
Thailand,2007,2.967,86.5,339245.0976,39.43137188,3.470192492,1.254725272,21.6
Thailand,2008,2.983,88.56,343122.2668,39.47961297,3.473931644,1.773092942,22.6
Thailand,2009,3.096,88.4,338798.1237,38.60859889,3.315705418,2.080272787,22.8
Thailand,2010,2.845,95.54,361217.6687,39.9217257,3.526681931,2.138889934,22.8
Thailand,2011,3.57,92.13,361290.8861,37.98139827,3.477784925,2.814905988,23
Thailand,2012,3.914,101.02,383662.7283,37.34369414,3.705856454,3.144179133,23.6
Thailand,2013,3.914,101.65,394292.9233,36.89858846,3.80405746,4.905027081,23.2
Thailand,2014,4.358,104.65,388973.4431,36.76304037,3.736041694,5.303908387,24.4
Thailand,2015,4.308,106.35,393386.9983,36.17917733,3.824676098,5.872524752,22.6
Thailand,2016,4.74,107.25,406605.3573,35.58676541,3.794470231,5.279318276,22.4
Thailand,2017,5.469,103.25,414733.0612,35.01875953,3.767896681,5.130699294,22.2
Thailand,2018,6.567,101.09,418543.855,34.74248967,3.718427852,5.127021251,23.7
Thailand,2019,7.157,105.02,432151.273,33.59391051,3.849043757,5.725258256,23.9
Thailand,2020,7.181,100.84,433773.458,33.29072297,3.714255806,5.033395204,20.9
Thailand,2021,,,,,,3.175287949,19
Turkey,1990,12.235,28.47,205436.3401,31.06106902,2.562358003,0.139026467,24.4
Turkey,1991,11.765,30.56,207888.3356,31.54084583,2.59929598,0.197523487,24
Turkey,1992,13.091,34.13,215375.0845,31.17906322,2.660600006,0.173740014,24
Turkey,1993,15.383,33.4,221665.6317,29.82298359,2.715363695,0.181552135,23.6
Turkey,1994,14.315,39.56,216829.3435,32.08108945,2.638011554,0.16598358,24
Turkey,1995,14.934,40.96,231330.3457,32.02013342,2.835327724,0.357113871,21.9
Turkey,1996,15.553,44.24,249038.8855,30.6180467,3.073910469,0.274082351,21
Turkey,1997,14.675,50.48,258031.0379,30.77985591,3.156601258,0.36497057,20.7
Turkey,1998,15.156,54.21,259245.7206,31.03541362,3.111837107,0.298139108,21.5
Turkey,1999,12.765,61.01,259126.0286,28.28610888,3.048975625,0.20182068,20.5
Turkey,2000,10.671,67.14,283075.6235,26.79741217,3.375207115,0.220137366,17.3
Turkey,2001,9.122,69.56,261178.9429,25.50362309,3.039264896,0.273782848,18.1
Turkey,2002,11.542,64.8,271454.735,24.59171985,3.153687172,0.2187017,17.5
Turkey,2003,11.341,68.87,282946.6069,24.79368756,3.277513994,0.162895413,16.3
Turkey,2004,13.705,69.61,288963.7554,25.10695716,3.31343146,0.150632391,16.8
Turkey,2005,11.426,82.59,301420.0799,25.2372833,3.420478493,0.115463459,15.3
Turkey,2006,11.485,89.05,330635.1674,26.03384573,3.751129307,0.157686657,14.2
Turkey,2007,8.797,104,360254.5306,26.37394825,4.1188081,0.316353272,12.5
Turkey,2008,8.238,110.67,357394.6947,26.14778197,4.042198694,0.5800885,12.5
Turkey,2009,8.941,105.66,360935.7454,24.02384641,4.002087419,1.120567522,13.1
Turkey,2010,12.351,104.21,371145.2694,24.49015182,4.071715146,1.854096436,14.2
Turkey,2011,12.007,116.64,393957.1712,26.83751694,4.292988692,2.510974616,12.7
Turkey,2012,12.656,118.8,409510.1845,26.64934735,4.387019248,3.069362328,13
Turkey,2013,13.687,115.02,400372.7777,27.67999218,4.1903947,4.080714875,13.8
Turkey,2014,9.932,134.19,425731.3098,28.11666119,4.426835448,4.755857011,11.5
Turkey,2015,14.269,123.95,433860.5305,27.83434929,4.518290365,6.307132243,13.3
Turkey,2016,14.564,134.49,460806.4063,28.08295977,4.747839002,5.159666835,13.2
Turkey,2017,13.09,148.84,503113.7066,29.13172126,5.20587915,4.926150443,11.4
Turkey,2018,14.595,153,503525.2445,29.43859406,5.08691958,4.942708043,11.8
Turkey,2019,19.008,137.99,491454.856,27.33170171,4.828961059,5.720565647,14.1
Turkey,2020,18.648,137.1,504956.3259,28.02576622,4.885863926,5.735464951,13.7
Turkey,2021,,,,,,2.818473097,12
